,schedule_season,week,playoff,team_home,score_home,score_away,team_away,home_div,away_div,home_spread,game_home_margin,over_under_line,game_total,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_W,home_L,home_T,away_W,away_L,away_T,home_streak,away_streak,h_made_playoffs,h_last_year_w,a_made_playoffs,a_last_year_w,same_div,same_conf,hPF,hPA,aPF,aPA
4017,2004,5,1,23,10.0,26.0,13,6.0,6.0,-3.5,-16.0,38.5,36.0,23,0,66.0,11.0,91,0,2,2,0,3,1,0,-1.0,3.0,0,0,0,0,1,1,19,21,19,15
4018,2004,5,1,3,20.0,17.0,29,3.0,9.0,-4.0,3.0,38.0,37.0,49,0,55.0,12.0,38,0,3,1,0,1,2,0,2.0,0.0,0,0,0,0,0,0,19,14,17,22
4019,2004,5,1,31,28.0,34.0,18,4.0,7.0,3.5,-6.0,50.0,62.0,52,0,72.0,0.0,0,1,2,2,0,3,1,0,2.0,2.0,0,0,0,0,0,0,22,23,26,22
4020,2004,5,1,6,35.0,14.0,8,4.0,0.0,-8.5,21.0,52.0,49.0,6,0,72.0,0.0,0,1,3,1,0,2,2,0,3.0,-1.0,0,0,0,0,0,1,31,23,20,21
4021,2004,5,1,9,24.0,10.0,24,1.0,1.0,-11.0,14.0,34.0,34.0,53,0,62.0,11.0,68,0,3,0,0,0,4,0,0.0,0.0,0,0,0,0,1,1,27,17,8,15
4022,2004,5,1,10,17.0,20.0,12,9.0,9.0,-3.0,-3.0,38.5,37.0,10,0,72.0,0.0,0,1,2,2,0,0,4,0,-1.0,0.0,0,0,0,0,1,1,18,26,12,18
4023,2004,5,1,25,16.0,14.0,0,1.0,1.0,-6.5,2.0,37.0,30.0,13,0,64.0,13.0,66,0,3,0,0,0,3,0,0.0,0.0,0,0,0,0,1,1,27,20,12,19
4024,2004,5,1,11,34.0,23.0,15,2.0,2.0,-4.5,11.0,36.0,57.0,50,0,53.0,9.0,81,0,3,1,0,2,2,0,2.0,1.0,0,0,0,0,1,1,19,17,14,15
4025,2004,5,1,26,34.0,21.0,28,3.0,4.0,2.5,13.0,37.0,55.0,25,0,66.0,10.0,67,0,2,2,0,3,1,0,1.0,-1.0,0,0,0,0,0,1,26,23,13,13
4026,2004,5,1,27,31.0,28.0,22,8.0,8.0,-1.0,3.0,36.5,59.0,26,0,62.0,14.0,59,0,0,4,0,1,3,0,0.0,1.0,0,0,0,0,1,1,15,27,14,14
4027,2004,5,1,20,27.0,33.0,17,8.0,8.0,-8.0,-6.0,44.0,60.0,54,0,54.0,9.0,86,0,3,1,0,2,2,0,-1.0,1.0,0,0,0,0,1,1,21,4,20,21
4028,2004,5,1,21,10.0,17.0,30,6.0,2.0,-0.0,-7.0,34.0,27.0,41,0,65.0,11.0,64,0,1,3,0,2,2,0,-3.0,-1.0,0,0,0,0,0,0,15,17,20,17
4029,2004,5,1,5,27.0,48.0,16,7.0,4.0,-3.0,-21.0,44.0,75.0,5,0,52.0,5.0,75,0,1,3,0,1,3,0,-3.0,-3.0,0,0,0,0,0,0,18,23,15,22
4030,2004,6,1,14,21.0,20.0,26,9.0,3.0,-5.5,1.0,43.0,41.0,29,0,72.0,0.0,0,1,4,1,0,3,2,0,-1.0,2.0,0,0,0,0,0,0,19,13,28,23
4031,2004,6,1,0,20.0,13.0,24,1.0,1.0,-4.5,7.0,30.0,33.0,0,0,42.0,19.0,77,0,0,4,0,0,5,0,-1.0,0.0,0,0,0,0,1,1,12,18,8,17
4032,2004,6,1,1,10.0,13.0,21,7.0,6.0,-1.5,-3.0,33.5,23.0,1,0,41.0,15.0,57,0,1,4,0,1,4,0,-3.0,-4.0,0,0,0,0,0,1,17,19,14,17
4033,2004,6,1,15,34.0,17.0,2,2.0,2.0,-3.0,17.0,40.0,51.0,46,0,43.0,18.0,64,0,2,3,0,1,4,0,-1.0,-3.0,0,0,0,0,1,1,16,19,16,23
4034,2004,6,1,23,20.0,24.0,11,6.0,2.0,-3.0,-4.0,39.0,44.0,23,0,69.0,12.0,68,0,2,2,0,4,1,0,0.0,3.0,0,0,0,0,0,0,16,22,22,18
4035,2004,6,1,4,10.0,38.0,5,7.0,7.0,-3.0,-28.0,45.0,48.0,55,0,72.0,0.0,0,1,3,1,0,1,4,0,0.0,-4.0,0,0,0,0,1,1,19,18,19,28
4036,2004,6,1,28,22.0,16.0,7,4.0,3.0,2.5,6.0,44.0,38.0,33,0,71.0,8.0,67,0,3,2,0,1,4,0,-2.0,-1.0,0,0,0,0,0,1,14,17,22,27
4037,2004,6,1,9,30.0,20.0,20,1.0,8.0,-3.5,10.0,42.0,50.0,53,0,52.0,14.0,63,0,4,0,0,3,1,0,1.0,0.0,0,0,0,0,0,0,26,15,23,11
4038,2004,6,1,10,31.0,38.0,18,9.0,7.0,3.5,-7.0,53.0,69.0,10,0,72.0,0.0,0,1,2,3,0,3,1,0,-2.0,0.0,0,0,0,0,0,1,18,25,28,23
4039,2004,6,1,25,22.0,14.0,27,1.0,8.0,-9.5,8.0,43.0,36.0,13,0,51.0,17.0,55,0,4,0,0,1,4,0,1.0,1.0,0,0,0,0,0,0,24,18,18,27
4040,2004,6,1,8,3.0,31.0,3,0.0,3.0,2.5,-28.0,42.0,34.0,34,0,62.0,11.0,82,0,2,3,0,4,1,0,-2.0,3.0,0,0,0,0,0,1,19,23,19,14
4041,2004,6,1,19,30.0,8.0,29,6.0,9.0,-10.0,22.0,42.0,38.0,56,0,51.0,18.0,55,0,5,0,0,1,3,0,0.0,-1.0,0,0,0,0,0,1,26,13,17,22
4042,2004,6,1,16,10.0,20.0,31,4.0,4.0,-5.5,-10.0,46.0,30.0,47,0,53.0,5.0,56,0,2,3,0,2,3,0,1.0,-1.0,0,0,0,0,1,1,22,23,23,25
4043,2004,6,1,17,28.0,21.0,12,8.0,9.0,-6.5,7.0,42.5,49.0,37,0,72.0,0.0,0,1,3,2,0,1,4,0,2.0,1.0,0,0,0,0,0,1,23,22,13,17
4044,2004,7,1,22,25.0,17.0,20,8.0,8.0,6.5,8.0,40.0,42.0,31,0,67.0,6.0,42,0,2,4,0,3,2,0,1.0,-1.0,0,0,0,0,1,1,17,17,22,15
4045,2004,7,1,30,20.0,6.0,0,2.0,1.0,-4.5,14.0,31.0,26.0,42,0,46.0,3.0,86,0,4,2,0,1,4,0,2.0,1.0,0,0,0,0,0,1,19,15,14,17
4046,2004,7,1,29,6.0,17.0,26,9.0,3.0,-3.0,-11.0,42.0,23.0,39,0,57.0,5.0,89,0,1,4,0,3,3,0,-2.0,-1.0,0,0,0,0,0,0,15,23,26,22
4047,2004,7,1,15,31.0,34.0,19,2.0,6.0,7.0,-3.0,41.5,65.0,46,0,58.0,12.0,82,0,3,3,0,5,0,0,1.0,0.0,0,0,0,0,0,0,19,18,27,12
4048,2004,7,1,5,41.0,20.0,23,7.0,6.0,-4.0,21.0,44.0,61.0,5,0,53.0,12.0,76,0,2,4,0,2,3,0,1.0,-1.0,0,0,0,0,0,1,22,25,17,23
4049,2004,7,1,6,24.0,27.0,28,4.0,4.0,-9.0,-3.0,47.0,51.0,6,0,72.0,0.0,0,1,4,2,0,4,2,0,-1.0,1.0,0,0,0,0,1,1,31,21,15,17
4050,2004,7,1,7,56.0,10.0,14,3.0,9.0,-3.5,46.0,44.5,66.0,7,0,59.0,11.0,51,0,1,4,0,5,1,0,0.0,1.0,0,0,0,0,0,0,21,26,19,14
4051,2004,7,1,24,31.0,14.0,17,1.0,8.0,5.0,17.0,37.5,45.0,24,0,77.0,7.0,71,0,0,6,0,4,2,0,0.0,3.0,0,0,0,0,0,0,9,17,24,22
4052,2004,7,1,18,20.0,3.0,16,7.0,4.0,-6.0,17.0,53.0,23.0,18,0,72.0,0.0,0,1,4,1,0,2,4,0,1.0,-1.0,0,0,0,0,0,0,30,25,20,23
4053,2004,7,1,9,13.0,7.0,25,1.0,1.0,-6.0,6.0,43.5,20.0,53,0,48.0,18.0,75,0,5,0,0,5,0,0,2.0,2.0,0,0,0,0,1,1,27,16,24,17
4054,2004,7,1,13,13.0,28.0,4,6.0,7.0,-7.0,-15.0,40.0,41.0,13,0,50.0,13.0,64,0,4,2,0,3,2,0,-1.0,-1.0,0,0,0,0,0,1,20,14,17,22
4055,2004,7,1,8,26.0,31.0,10,0.0,9.0,-3.0,-5.0,45.5,57.0,34,0,59.0,8.0,86,0,2,4,0,2,4,0,-3.0,-3.0,0,0,0,0,0,0,16,25,20,27
4056,2004,7,1,12,19.0,7.0,1,9.0,7.0,-7.0,12.0,32.0,26.0,44,0,72.0,8.0,70,0,1,5,0,1,4,0,-1.0,0.0,0,0,0,0,0,1,15,19,15,17
4057,2004,7,1,2,23.0,10.0,3,2.0,3.0,7.0,13.0,42.5,33.0,48,0,56.0,4.0,67,0,1,4,0,5,1,0,0.0,4.0,0,0,0,0,0,1,16,25,21,12
4058,2004,8,1,0,38.0,14.0,22,1.0,8.0,-4.5,24.0,33.5,52.0,0,0,57.0,24.0,67,0,1,5,0,2,4,0,-1.0,0.0,0,0,0,0,0,0,12,17,18,17
4059,2004,8,1,1,23.0,13.0,27,7.0,8.0,-2.0,10.0,35.5,36.0,1,0,50.0,14.0,71,0,1,5,0,1,6,0,-1.0,-2.0,0,0,0,0,0,1,14,18,17,26
4060,2004,8,1,23,31.0,21.0,4,6.0,7.0,-3.0,10.0,40.0,52.0,23,0,71.0,12.0,69,0,2,4,0,4,2,0,-2.0,1.0,0,0,0,0,0,1,17,26,19,20
4061,2004,8,1,3,28.0,41.0,14,3.0,9.0,-7.0,-13.0,39.5,69.0,49,0,41.0,10.0,39,0,5,2,0,5,2,0,-1.0,-1.0,0,0,0,0,0,0,20,14,18,20
4062,2004,8,1,31,20.0,6.0,28,4.0,4.0,-2.0,14.0,42.0,26.0,52,0,72.0,0.0,0,1,4,3,0,5,2,0,2.0,2.0,0,0,0,0,1,1,23,22,17,18
4063,2004,8,1,7,45.0,35.0,6,3.0,4.0,1.0,10.0,56.5,80.0,7,0,53.0,10.0,63,0,2,4,0,4,2,0,1.0,0.0,0,0,0,0,0,1,26,23,30,22
4064,2004,8,1,18,13.0,34.0,13,7.0,6.0,-6.5,-21.0,48.5,47.0,18,0,72.0,0.0,0,1,5,1,0,4,2,0,2.0,0.0,0,0,0,0,0,1,28,21,19,16
4065,2004,8,1,19,15.0,10.0,30,6.0,2.0,-7.5,5.0,37.0,25.0,56,0,64.0,13.0,71,0,6,0,0,4,2,0,1.0,0.0,0,0,0,0,0,0,28,15,19,14
4066,2004,8,1,11,34.0,20.0,9,2.0,1.0,3.0,14.0,42.0,54.0,50,0,61.0,14.0,56,0,6,1,0,6,0,0,5.0,3.0,0,0,0,0,0,1,22,19,24,15
4067,2004,8,1,26,42.0,14.0,8,3.0,0.0,-6.0,28.0,46.0,56.0,25,0,62.0,6.0,66,0,4,3,0,2,5,0,1.0,-4.0,0,0,0,0,0,1,25,20,17,25
4068,2004,8,1,20,23.0,17.0,29,8.0,9.0,-8.0,6.0,39.0,40.0,54,0,45.0,9.0,74,0,3,3,0,1,5,0,-2.0,-3.0,0,0,0,0,0,1,21,16,13,22
4069,2004,8,1,16,27.0,20.0,2,4.0,2.0,-3.0,7.0,39.5,47.0,47,0,67.0,4.0,50,0,2,5,0,2,4,0,-2.0,1.0,0,0,0,0,0,1,17,22,17,23
4070,2004,8,1,21,14.0,28.0,5,6.0,7.0,1.0,-14.0,40.5,42.0,41,0,68.0,12.0,66,0,2,5,0,3,4,0,-1.0,2.0,0,0,0,0,0,1,14,15,25,24
4071,2004,8,1,25,41.0,14.0,24,1.0,1.0,-7.0,27.0,35.5,55.0,13,0,59.0,17.0,49,0,5,1,0,1,6,0,-1.0,1.0,0,0,0,0,1,1,21,17,12,17
4072,2004,9,1,30,27.0,13.0,15,2.0,2.0,-6.0,14.0,35.0,40.0,42,0,54.0,5.0,53,0,4,3,0,3,5,0,-1.0,-2.0,0,0,0,0,1,1,18,14,21,21
4073,2004,9,1,0,22.0,17.0,25,1.0,1.0,3.0,5.0,34.0,39.0,0,0,51.0,18.0,74,0,2,5,0,6,1,0,1.0,1.0,0,0,0,0,1,1,16,17,24,16
4074,2004,9,1,29,24.0,27.0,8,9.0,0.0,-6.0,-3.0,41.0,51.0,39,0,54.0,4.0,59,0,1,6,0,2,6,0,-4.0,-5.0,0,0,0,0,0,0,14,22,17,27
4075,2004,9,1,2,26.0,3.0,23,2.0,6.0,-0.0,23.0,44.0,29.0,48,0,56.0,13.0,64,0,2,5,0,3,4,0,-1.0,1.0,0,0,0,0,0,0,18,23,19,25
4076,2004,9,1,3,31.0,13.0,31,3.0,4.0,-7.0,18.0,44.0,44.0,49,0,50.0,10.0,29,0,5,3,0,4,3,0,-2.0,0.0,0,0,0,0,0,1,21,17,22,20
4077,2004,9,1,4,10.0,17.0,21,7.0,6.0,-3.5,-7.0,37.0,27.0,55,0,72.0,0.0,0,1,4,3,0,2,5,0,-1.0,0.0,0,0,0,0,0,1,19,22,14,17
4078,2004,9,1,24,23.0,24.0,22,1.0,8.0,-3.0,-1.0,34.5,47.0,24,0,74.0,8.0,70,0,1,7,0,2,5,0,-1.0,-1.0,0,0,0,0,0,0,12,20,18,20
4079,2004,9,1,13,21.0,28.0,1,6.0,7.0,-9.0,-7.0,34.5,49.0,13,0,59.0,12.0,45,0,5,2,0,2,5,0,1.0,1.0,0,0,0,0,0,1,21,16,15,17
4080,2004,9,1,11,27.0,3.0,19,2.0,6.0,1.5,24.0,44.5,30.0,50,0,56.0,12.0,55,0,6,1,0,7,0,0,0.0,2.0,0,0,0,0,0,0,24,19,26,14
4081,2004,9,1,26,43.0,17.0,10,3.0,9.0,-6.5,26.0,49.5,60.0,25,0,60.0,6.0,63,0,5,3,0,3,5,0,2.0,-1.0,0,0,0,0,0,0,27,19,22,27
4082,2004,9,1,27,27.0,42.0,20,8.0,8.0,7.0,-15.0,40.5,69.0,26,0,54.0,9.0,85,0,1,6,0,4,3,0,0.0,1.0,0,0,0,0,1,1,16,26,21,16
4083,2004,9,1,17,22.0,40.0,9,8.0,1.0,-2.5,-18.0,49.5,62.0,37,0,72.0,0.0,0,1,4,4,0,6,1,0,-2.0,-1.0,0,0,0,0,0,0,22,23,24,17
4084,2004,9,1,12,34.0,31.0,7,9.0,3.0,3.0,3.0,45.5,65.0,44,0,65.0,7.0,66,0,3,5,0,3,4,0,2.0,2.0,0,0,0,0,0,0,15,17,29,25
4085,2004,9,1,6,31.0,28.0,18,4.0,7.0,-7.0,3.0,58.0,59.0,6,0,72.0,0.0,0,1,4,3,0,5,2,0,-1.0,-1.0,0,0,0,0,0,0,31,25,26,23
4086,2004,10,1,22,17.0,14.0,13,8.0,6.0,-1.0,3.0,39.0,31.0,31,0,62.0,12.0,46,0,3,5,0,5,3,0,1.0,-1.0,0,0,0,0,0,1,18,20,21,17
4087,2004,10,1,14,24.0,14.0,12,9.0,9.0,-3.5,10.0,41.0,38.0,29,0,72.0,0.0,0,1,7,2,0,3,5,0,2.0,0.0,0,0,0,0,1,1,21,21,17,19
4088,2004,10,1,15,10.0,24.0,11,2.0,2.0,3.5,-14.0,41.0,34.0,46,0,36.0,5.0,59,0,3,5,0,7,1,0,0.0,1.0,0,0,0,0,1,1,20,21,24,17
4089,2004,10,1,5,34.0,31.0,18,7.0,7.0,-4.5,3.0,50.0,65.0,5,0,36.0,7.0,75,0,5,4,0,5,3,0,4.0,-2.0,0,0,0,0,1,1,25,23,26,24
4090,2004,10,1,6,49.0,14.0,31,4.0,4.0,-8.5,35.0,54.5,63.0,6,0,72.0,0.0,0,1,5,3,0,4,4,0,1.0,-1.0,0,0,0,0,1,1,31,25,21,21
4091,2004,10,1,28,23.0,17.0,4,4.0,7.0,-3.5,6.0,34.5,40.0,33,0,65.0,22.0,82,0,6,3,0,4,4,0,1.0,-2.0,0,0,0,0,0,0,16,18,18,21
4092,2004,10,1,9,29.0,6.0,0,1.0,1.0,-7.0,23.0,38.0,35.0,53,0,34.0,13.0,48,0,7,1,0,3,5,0,1.0,2.0,0,0,0,0,1,1,26,18,17,17
4093,2004,10,1,10,27.0,20.0,7,9.0,3.0,3.5,7.0,56.5,47.0,10,0,72.0,0.0,0,1,3,5,0,3,5,0,0.0,-1.0,0,0,0,0,0,0,21,29,29,26
4094,2004,10,1,25,17.0,20.0,30,1.0,2.0,1.0,-3.0,32.0,37.0,13,0,38.0,14.0,48,0,6,2,0,5,3,0,-1.0,1.0,0,0,0,0,0,1,23,17,19,14
4095,2004,10,1,27,27.0,37.0,29,8.0,9.0,-1.5,-10.0,41.5,64.0,26,0,56.0,6.0,86,0,1,7,0,1,7,0,-1.0,-5.0,0,0,0,0,0,1,18,28,15,23
4096,2004,10,1,17,23.0,12.0,20,8.0,8.0,2.5,11.0,50.5,35.0,37,0,72.0,0.0,0,1,4,4,0,5,3,0,0.0,2.0,0,0,0,0,1,1,22,25,24,18
4097,2004,10,1,16,17.0,19.0,1,4.0,7.0,-5.5,-2.0,34.0,36.0,47,0,49.0,9.0,61,0,3,6,0,3,5,0,-1.0,2.0,0,0,0,0,0,0,18,22,17,17
4098,2004,10,1,21,10.0,17.0,2,6.0,2.0,-4.0,-7.0,36.5,27.0,41,0,41.0,13.0,44,0,3,5,0,3,5,0,1.0,1.0,0,0,0,0,0,0,14,16,19,21
4099,2004,10,1,23,21.0,49.0,19,6.0,6.0,7.0,-28.0,43.0,70.0,23,0,56.0,8.0,88,0,3,5,0,7,1,0,-1.0,-1.0,0,0,0,0,1,1,17,25,23,16
4100,2004,11,1,30,30.0,10.0,23,2.0,6.0,-7.5,20.0,36.0,40.0,42,0,55.0,3.0,90,0,6,3,0,3,6,0,2.0,-2.0,0,0,0,0,0,0,19,14,18,28
4101,2004,11,1,0,37.0,17.0,17,1.0,8.0,-2.0,20.0,40.0,54.0,0,0,50.0,11.0,86,0,3,6,0,5,4,0,-1.0,1.0,0,0,0,0,0,0,15,18,22,24
4102,2004,11,1,29,35.0,10.0,22,9.0,8.0,-3.0,25.0,38.0,45.0,39,0,61.0,4.0,78,0,2,7,0,4,5,0,1.0,2.0,0,0,0,0,0,1,17,23,18,19
4103,2004,11,1,1,10.0,41.0,6,7.0,4.0,8.0,-31.0,44.5,51.0,1,0,42.0,8.0,64,0,4,5,0,6,3,0,3.0,2.0,0,0,0,0,0,0,17,17,33,24
4104,2004,11,1,2,14.0,19.0,11,2.0,2.0,4.0,-5.0,40.5,33.0,48,0,50.0,8.0,85,0,4,5,0,8,1,0,2.0,2.0,0,0,0,0,1,1,18,19,24,16
4105,2004,11,1,15,7.0,10.0,25,2.0,1.0,1.5,-3.0,38.0,17.0,46,0,49.0,10.0,78,0,3,6,0,6,3,0,-1.0,-2.0,0,0,0,0,0,1,18,22,22,17
4106,2004,11,1,31,13.0,16.0,5,4.0,7.0,3.0,-3.0,51.0,29.0,52,0,72.0,0.0,0,1,4,5,0,5,4,0,-2.0,0.0,0,0,0,0,0,0,20,24,26,24
4107,2004,11,1,28,15.0,18.0,16,4.0,4.0,-3.0,-3.0,36.0,33.0,33,0,71.0,5.0,78,0,6,3,0,3,6,0,0.0,0.0,0,0,0,0,1,1,16,18,18,21
4108,2004,11,1,18,22.0,19.0,4,7.0,7.0,-8.0,3.0,48.0,41.0,18,0,72.0,0.0,0,1,5,4,0,4,5,0,-3.0,-3.0,0,0,0,0,1,1,26,25,18,21
4109,2004,11,1,10,13.0,34.0,3,9.0,3.0,6.0,-21.0,48.5,47.0,10,0,72.0,0.0,0,1,4,5,0,7,3,0,1.0,2.0,0,0,0,0,0,0,22,28,22,17
4110,2004,11,1,13,10.0,14.0,14,6.0,9.0,3.0,-4.0,40.0,24.0,13,0,49.0,8.0,94,0,5,4,0,7,2,0,-2.0,0.0,0,0,0,0,0,1,20,17,21,20
4111,2004,11,1,8,17.0,23.0,26,0.0,3.0,4.5,-6.0,47.5,40.0,34,0,55.0,23.0,27,0,3,7,0,7,3,0,-1.0,4.0,0,0,0,0,0,1,18,27,29,19
4112,2004,11,1,19,28.0,6.0,21,6.0,6.0,-10.0,22.0,38.5,34.0,56,0,51.0,7.0,89,0,8,1,0,3,6,0,1.0,-1.0,0,0,0,0,1,1,26,16,13,16
4113,2004,11,1,20,24.0,17.0,24,8.0,1.0,-9.5,7.0,37.0,41.0,54,0,41.0,3.0,81,0,5,4,0,1,9,0,-1.0,-3.0,0,0,0,0,0,0,22,18,13,20
4114,2004,11,1,12,35.0,3.0,27,9.0,8.0,-8.0,32.0,42.0,38.0,44,0,71.0,5.0,73,0,3,6,0,1,8,0,-1.0,-2.0,0,0,0,0,0,1,17,19,19,29
4115,2004,11,1,7,19.0,27.0,9,3.0,1.0,3.0,-8.0,52.0,46.0,7,0,43.0,5.0,85,0,3,6,0,8,1,0,-2.0,2.0,0,0,0,0,0,1,28,26,26,16
4116,2004,12,1,23,21.0,7.0,1,6.0,7.0,-3.5,14.0,36.0,28.0,23,0,47.0,12.0,57,0,3,7,0,4,6,0,-3.0,-1.0,0,0,0,0,0,1,17,28,16,20
4117,2004,12,1,4,9.0,41.0,6,7.0,4.0,8.5,-32.0,54.0,50.0,55,0,72.0,0.0,0,1,4,6,0,7,3,0,-4.0,3.0,0,0,0,0,0,0,18,21,33,23
4118,2004,12,1,22,3.0,13.0,25,8.0,1.0,3.0,-10.0,36.5,16.0,31,0,59.0,12.0,47,0,4,6,0,7,3,0,-1.0,1.0,0,0,0,0,0,0,17,21,21,16
4119,2004,12,1,14,24.0,21.0,10,9.0,9.0,-9.0,3.0,47.5,45.0,29,0,72.0,0.0,0,1,8,2,0,4,6,0,1.0,-1.0,0,0,0,0,1,1,20,19,21,28
4120,2004,12,1,29,21.0,14.0,12,9.0,9.0,3.0,7.0,39.0,35.0,39,0,48.0,7.0,75,0,3,7,0,4,6,0,2.0,1.0,0,0,0,0,1,1,19,22,19,18
4121,2004,12,1,2,58.0,48.0,15,2.0,2.0,-6.0,10.0,37.5,106.0,48,0,40.0,14.0,77,0,4,6,0,3,7,0,-1.0,-2.0,0,0,0,0,1,1,18,19,17,20
4122,2004,12,1,3,24.0,25.0,8,3.0,0.0,-11.5,-1.0,42.5,49.0,49,0,24.0,15.0,88,0,7,3,0,3,7,0,0.0,0.0,0,0,0,0,0,1,23,16,18,27
4123,2004,12,1,31,31.0,21.0,16,4.0,4.0,-2.0,10.0,43.0,52.0,52,0,72.0,0.0,0,1,4,6,0,4,6,0,-3.0,1.0,0,0,0,0,1,1,19,23,18,21
4124,2004,12,1,7,31.0,34.0,26,3.0,3.0,-3.0,-3.0,54.0,65.0,7,0,34.0,11.0,78,0,3,7,0,7,3,0,-3.0,0.0,0,0,0,0,1,1,27,26,28,19
4125,2004,12,1,18,27.0,16.0,28,7.0,4.0,-6.0,11.0,45.5,43.0,18,0,72.0,0.0,0,1,6,4,0,6,4,0,1.0,-1.0,0,0,0,0,0,0,26,24,16,18
4126,2004,12,1,9,24.0,3.0,30,1.0,2.0,-7.0,21.0,34.5,27.0,53,0,47.0,20.0,81,0,9,1,0,7,3,0,3.0,3.0,0,0,0,0,0,1,26,17,20,14
4127,2004,12,1,13,6.0,27.0,19,6.0,6.0,7.0,-21.0,35.5,33.0,13,0,55.0,21.0,81,0,5,5,0,9,1,0,-3.0,2.0,0,0,0,0,1,1,19,17,26,15
4128,2004,12,1,11,16.0,7.0,21,2.0,6.0,-10.0,9.0,34.5,23.0,50,0,43.0,14.0,74,0,9,1,0,3,7,0,3.0,-2.0,0,0,0,0,0,0,24,16,13,17
4129,2004,12,1,27,17.0,24.0,24,8.0,1.0,-0.0,-7.0,37.5,41.0,26,0,54.0,18.0,48,0,1,9,0,1,9,0,-3.0,0.0,0,0,0,0,0,0,17,29,14,21
4130,2004,12,1,20,9.0,38.0,0,8.0,1.0,-4.0,-29.0,38.0,47.0,54,0,40.0,5.0,82,0,6,4,0,4,6,0,1.0,1.0,0,0,0,0,0,0,23,18,18,18
4131,2004,12,1,5,45.0,17.0,17,7.0,8.0,-7.0,28.0,51.0,62.0,5,0,31.0,6.0,80,0,6,4,0,5,5,0,1.0,-1.0,0,0,0,0,0,1,25,23,22,25
4132,2004,13,1,30,26.0,27.0,2,2.0,2.0,-6.5,-1.0,37.0,53.0,42,0,43.0,6.0,58,0,7,4,0,5,6,0,-1.0,1.0,0,0,0,0,1,1,18,14,21,22
4133,2004,13,1,1,24.0,14.0,18,7.0,7.0,7.0,10.0,40.5,38.0,1,0,37.0,9.0,86,0,4,7,0,7,4,0,-2.0,2.0,0,0,0,0,1,1,15,20,26,23
4134,2004,13,1,15,15.0,42.0,9,2.0,1.0,11.0,-27.0,41.0,57.0,46,0,40.0,10.0,74,0,3,8,0,10,1,0,-3.0,4.0,0,0,0,0,0,1,20,24,26,15
4135,2004,13,1,4,26.0,12.0,22,7.0,8.0,-6.0,14.0,37.0,38.0,55,0,72.0,0.0,0,1,4,7,0,4,7,0,-5.0,-2.0,0,0,0,0,0,1,17,23,16,20
4136,2004,13,1,6,51.0,24.0,16,4.0,4.0,-12.0,27.0,54.0,75.0,6,0,72.0,0.0,0,1,8,3,0,4,7,0,4.0,-1.0,0,0,0,0,1,1,34,21,18,22
4137,2004,13,1,28,16.0,17.0,11,4.0,2.0,3.0,-1.0,35.5,33.0,33,0,53.0,4.0,86,0,6,5,0,10,1,0,-2.0,4.0,0,0,0,0,0,1,16,18,23,15
4138,2004,13,1,24,32.0,42.0,0,1.0,1.0,5.0,-10.0,34.0,74.0,24,0,72.0,8.0,76,0,2,9,0,5,6,0,1.0,2.0,0,0,0,0,1,1,14,20,19,17
4139,2004,13,1,10,21.0,32.0,29,9.0,9.0,2.0,-11.0,46.5,53.0,10,0,72.0,0.0,0,1,4,7,0,4,7,0,-2.0,3.0,0,0,0,0,1,1,21,28,19,21
4140,2004,13,1,25,29.0,7.0,31,1.0,4.0,-7.0,22.0,42.0,36.0,13,0,47.0,14.0,49,0,8,3,0,5,6,0,2.0,1.0,0,0,0,0,0,1,20,15,20,23
4141,2004,13,1,8,27.0,34.0,7,0.0,3.0,1.0,-7.0,52.0,61.0,34,0,46.0,8.0,71,0,4,7,0,3,8,0,1.0,-4.0,0,0,0,0,0,1,18,26,27,27
4142,2004,13,1,19,47.0,17.0,5,6.0,7.0,-5.5,30.0,48.5,64.0,56,0,45.0,12.0,59,0,10,1,0,7,4,0,3.0,2.0,0,0,0,0,0,1,26,14,27,22
4143,2004,13,1,26,20.0,17.0,3,3.0,3.0,-3.0,3.0,46.5,37.0,25,0,54.0,11.0,72,0,8,3,0,7,4,0,1.0,-1.0,0,0,0,0,1,1,29,20,23,17
4144,2004,13,1,17,16.0,6.0,27,8.0,8.0,-11.0,10.0,49.0,22.0,37,0,72.0,0.0,0,1,5,6,0,1,10,0,-2.0,-4.0,0,0,0,0,1,1,21,27,17,29
4145,2004,13,1,12,27.0,0.0,14,9.0,9.0,-2.0,27.0,39.5,27.0,44,0,61.0,5.0,65,0,4,7,0,9,2,0,-1.0,2.0,0,0,0,0,1,1,18,18,21,19
4146,2004,13,1,21,31.0,7.0,13,6.0,6.0,-3.0,24.0,33.0,38.0,41,0,45.0,8.0,60,0,3,8,0,5,6,0,-3.0,-4.0,0,0,0,0,1,1,12,17,18,18
4147,2004,13,1,20,39.0,43.0,23,8.0,6.0,-7.0,-4.0,42.0,82.0,54,0,40.0,10.0,86,0,6,5,0,4,7,0,-1.0,1.0,0,0,0,0,0,1,21,20,17,26
4148,2004,14,1,22,28.0,31.0,27,8.0,8.0,-7.0,-3.0,36.0,59.0,31,0,62.0,6.0,48,0,4,8,0,1,11,0,-3.0,-5.0,0,0,0,0,1,1,16,21,16,28
